ik,n,t,eps,lam_1s,E0eff_1s,lam_2s,E0eff_2s,lam_2p,E0eff_2p,lam
6,2,0.751071,0.1384420872,2.663716879279017e-06,2.352373551497569,0.0007455871252464179,0.2600984385811926,0.14194114850847378,2.6418486652802726,0.1426893993505995
6,3,0.751071,0.3298753729,2.557679212746062e-06,2.3369821435712685,0.00030380988478080086,0.21177788791964303,0.10371230721528478,2.3690622798031877,0.10401867477927833
6,4,0.751071,0.3439524115,2.558031047562573e-06,2.3374083179380603,0.00030224523563930985,0.21198737381803961,0.10212880667923642,2.372402187948012,0.10243360994592329
6,5,0.751071,0.3571310361,2.5561650596718184e-06,2.3373896215062038,0.00029882112981757477,0.211965886421573,0.10021262758808798,2.372172573288402,0.10051400488296523
6,6,0.751071,0.3950143449,2.5345154772317357e-06,2.334189528323611,0.000270536154887481,0.20910798130647354,0.09105705021596679,2.336773367496614,0.0913301208863315
6,7,0.751071,0.561763894,2.4481205097140637e-06,2.321071253107012,0.00011201976826259986,0.16463631496290504,0.05984055030669749,2.1118907345830995,0.059955018195469806
6,8,0.751071,0.5794542427,2.4389295561637036e-06,2.3196917028620065,0.00011049993750071957,0.16563625940798782,0.057341220942504004,2.1020486622573085,0.05745415980956089
7,1,0.680998,-0.0233137416,2.748730524414003e-06,2.3639086074614606,0.001465604148198259,0.29759544275352634,0.0993100595394294,2.854384999874551,0.10077841241815207
7,2,0.680998,0.1641599866,2.6502522543404264e-06,2.350501314875271,0.0006675838881814766,0.25405693641136917,0.1390763803968142,2.6071772801757804,0.13974661453725
7,3,0.680998,0.3357367682,2.5547259830815174e-06,2.3365557516966913,0.0002961346430998344,0.2104917637335579,0.10236648920844761,2.361888314237763,0.10266517857753053
7,4,0.680998,0.3488844612,2.5551291315370255e-06,2.336968114776974,0.0002948229051537169,0.21070400572384182,0.10093144051992267,2.365141170947471,0.10122881855420793
7,5,0.680998,0.3625759395,2.5532548100385412e-06,2.336960535809779,0.000291434860643034,0.21069290894293696,0.09898550654992944,2.365021813989919,0.09927949466538251
7,6,0.680998,0.4000960442,2.532064302399033e-06,2.3338315090315116,0.000263348218149438,0.20762249291020818,0.09007786544665533,2.329681605170724,0.09034374572910717
7,7,0.680998,0.5490959251,2.455401764629746e-06,2.3222288860092375,0.00012006195836976902,0.1678223291631557,0.062046421615652936,2.1292107033480243,0.06216893897578733
7,8,0.680998,0.5643271303,2.4457891603270085e-06,2.3207073279577464,0.00011812012711251625,0.16862534099017848,0.059499540214269696,2.1178807363938934,0.05962010613054254
8,1,0.643928,-0.0306967233,2.7525531368149367e-06,2.364413170256983,0.001510672062560104,0.2993049704678145,0.09254272667393307,2.862178571699607,0.09405615128962999
8,2,0.643928,0.1782734751,2.6428595190828097e-06,2.3494677654056972,0.0006281103283625166,0.25074366132464987,0.13701163107226574,2.5882100512890096,0.13764238426014735
8,3,0.643928,0.3394175862,2.552858094286021e-06,2.336285050895669,0.00029140779271863833,0.20968636063707788,0.10151145030158135,2.357348574028854,0.10180541095239427
8,4,0.643928,0.3519873167,2.5532933808205216e-06,2.3366888872212397,0.0002902481795230173,0.2099005048987196,0.10016695886404547,2.3605493683154757,0.10045976033694931
8,5,0.643928,0.3660018428,2.5514152105568904e-06,2.3366885803395823,0.0002868870587579027,0.20989676719717237,0.0982037456075597,2.3605033351841165,0.09849318408152817
8,6,0.643928,0.4032249483,2.5305240304793e-06,2.333604603072784,0.0002589276511433721,0.20668859435274844,0.08945973997019313,2.325189541519369,0.08972119814536698
8,7,0.643928,0.5428616258,2.458953837714553e-06,2.3227906250342194,0.00012414594506559635,0.1693664675506621,0.06314981869243215,2.1376503359343646,0.06327642359133547
8,8,0.643928,0.5568413574,2.449210709893215e-06,2.3212135354790377,0.00012199804497743106,0.1700678322258989,0.06059713938150645,2.125683455524941,0.06072158663719378
9,1,0.598555,-0.0391976187,2.756972765843913e-06,2.364996197338613,0.0015643603863368506,0.3012786958585704,0.08395182328617486,2.8704903488885716,0.08551894064527756
9,2,0.598555,0.1960166286,2.6335573246336334e-06,2.3481613211686083,0.0005815744687895064,0.2465788907610886,0.1340143205099533,2.5643945332227847,0.13459852853606744
9,3,0.598555,0.3444660953,2.5502979708893423e-06,2.335913672148044,0.000285023123661976,0.20857813494047053,0.1003488447473631,2.351131258627058,0.10063641816899596
9,4,0.598555,0.3562503242,2.5507774027360244e-06,2.33630603166135,0.0002840642282128162,0.20879513880889117,0.09912499875462676,2.354263634315005,0.09941161376024231
9,5,0.598555,0.3707095987,2.5488957811031056e-06,2.3363160961085985,0.0002807456175044327,0.2088026290385692,0.09713939156724437,2.354323823023467,0.09742268608052991
9,6,0.598555,0.4074358265,2.528425406669413e-06,2.333293724770784,0.00025297382564791807,0.20540271791526474,0.08862533232526786,2.3190412120667427,0.08888083457632244
9,7,0.598555,0.5356903448,2.463007612892309e-06,2.323429040585257,0.00012898519655380066,0.17114298683994822,0.06442734183522157,2.1473139016577236,0.06455879003938826
